,Unnamed: 0_level_0,Unnamed: 1_level_0,stick_right,stick_right,stick_right,stick_right,stick_right,stick_right,stick_right,stick_right:Marker1,stick_right:Marker1,stick_right:Marker1,stick_right:Marker2,stick_right:Marker2,stick_right:Marker2,stick_right:Marker3,stick_right:Marker3,stick_right:Marker3,stick_right:Marker4,stick_right:Marker4,stick_right:Marker4,diabolo_red,diabolo_red,diabolo_red,diabolo_red,diabolo_red,diabolo_red,diabolo_red,diabolo_red:Marker1,diabolo_red:Marker1,diabolo_red:Marker1,diabolo_red:Marker2,diabolo_red:Marker2,diabolo_red:Marker2,diabolo_red:Marker3,diabolo_red:Marker3,diabolo_red:Marker3,stick_left,stick_left,stick_left,stick_left,stick_left,stick_left,stick_left,stick_left:Marker1,stick_left:Marker1,stick_left:Marker1,stick_left:Marker2,stick_left:Marker2,stick_left:Marker2,stick_left:Marker3,stick_left:Marker3,stick_left:Marker3,stick_left:Marker4,stick_left:Marker4,stick_left:Marker4,rot_velocity
34,4126,34.383333,-0.15780152964,0.228742744716,0.259910606269,0.924782088241,0.184452707258,-0.491819564403,1.2033303994,0.348302,0.001154,0.938517,0.372895,0.02008,0.954363,0.312053,0.00817,0.985401,0.298572,-0.027009,0.924376,-0.0661397886632,0.817062942774,-0.570842279083,0.0466129629338,0.223455052357,0.0858685787155,0.671156824287,-0.259662,0.194802,0.339165,-0.305747,0.185979,0.324027,-0.333422,0.181308,0.406793,0.892868242702,0.051005041619,0.0536093166743,0.444196834825,0.172700296248,0.18700915728,1.33410113233,-0.391301,-0.023742,1.095883,-0.439239,-0.033938,1.033392,-0.382664,-0.034076,1.035081,-0.337237,-0.030152,1.057098,90.2722809673
35,4127,34.391667,-0.157850199442,0.227142388106,0.257649788433,0.925800322198,0.183583464691,-0.503685770714,1.20892257045,0.35982,-9.6E-05,0.943759,0.384492,0.01866,0.959683,0.323601,0.006876,0.990674,0.309973,-0.027992,0.929504,0.0416902067688,-0.550482404736,0.831084554265,-0.0673016522622,0.225253002179,0.0950310021221,0.68065538687,-0.256908,0.198337,0.383118,-0.280343,0.193502,0.34001,-0.356377,0.18106,0.381265,0.892196810421,0.0493807953954,0.0510057265592,0.446032290735,0.175048283772,0.182241272047,1.3314827971,-0.387293,-0.021187,1.09353,-0.435038,-0.031312,1.030879,-0.378471,-0.031746,1.032793,-0.333111,-0.028,1.054978,90.3847947635
36,4128,34.4,-0.158160024317,0.225452563723,0.254134942681,0.92713104744,0.182891519895,-0.516368640982,1.21505654151,0.371926,-0.001326,0.949523,0.396705,0.017189,0.965562,0.335711,0.005647,0.99644,0.32191,-0.028824,0.935085,0.0142212580776,-0.206243796025,0.97520470363,-0.0789749228449,0.227065940135,0.103773413435,0.691634655507,-0.280361,0.197712,0.427154,-0.268305,0.198598,0.379356,-0.351644,0.185116,0.356754,0.891722533539,0.0482218579044,0.0482833761993,0.44740841653,0.177287217424,0.177686310444,1.32877223711,-0.383368,-0.018697,1.091153,-0.430969,-0.028831,1.028394,-0.37441,-0.029518,1.030482,-0.329101,-0.025899,1.052791,90.5764408935
37,4129,34.408333,-0.159179645829,0.223690415698,0.249528099087,0.928633493928,0.182374951378,-0.529913868222,1.22166359888,0.384681,-0.002502,0.955772,0.409571,0.015711,0.971984,0.348403,0.004493,1.002636,0.334478,-0.029499,0.941042,-0.0191733556262,0.167283226682,0.981857730333,-0.0872015016513,0.228572310365,0.111664306017,0.703020427304,-0.32241,0.19344,0.452793,-0.281368,0.199773,0.426218,-0.326747,0.192128,0.351919,0.891339317319,0.0467454206988,0.044717438207,0.44869749026,0.179370553784,0.173048571333,1.32585506763,-0.379474,-0.016272,1.088686,-0.426957,-0.026431,1.025842,-0.370409,-0.027442,1.028094,-0.325143,-0.023982,1.050515,90.9162025305
38,4130,34.416667,-0.161432528124,0.222157463079,0.243392593399,0.930239563736,0.181930678907,-0.544446935502,1.22865261047,0.39811,-0.003752,0.962501,0.4231,0.014086,0.978974,0.361642,0.003322,1.009207,0.347705,-0.030111,0.94731,-0.0449990469449,0.518921216082,0.850739295257,-0.0702745243977,0.229764673026,0.121469396992,0.71492791256,-0.365111,0.18937,0.451578,-0.31715,0.196121,0.460795,-0.299814,0.199266,0.375194,0.891656565732,0.0451579534996,0.0412914942081,0.44855806818,0.181362172848,0.168515635652,1.3229102501,-0.375485,-0.013943,1.086194,-0.42305,-0.024118,1.023415,-0.366508,-0.025453,1.025653,-0.321214,-0.022155,1.048042,90.9559542754
39,4131,34.425,-0.164840779044,0.219859358899,0.236733759856,0.931904773469,0.181552013534,-0.559617596081,1.23620754586,0.41208,-0.005008,0.969701,0.437136,0.012409,0.986521,0.375334,0.002055,1.01619,0.36151,-0.030678,0.953895,-0.0670624503576,0.796890798748,0.598708277697,-0.0449007888518,0.230936344574,0.130181256849,0.725752759739,-0.389253,0.188321,0.430006,-0.36054,0.19134,0.469972,-0.28989,0.20319,0.419912,0.89285992937,0.0427304838162,0.0371987847447,0.446756648179,0.183179151039,0.163939705863,1.31989934169,-0.371404,-0.011727,1.083725,-0.419308,-0.021858,1.021198,-0.36277,-0.023632,1.023211,-0.317359,-0.020575,1.045396,90.8963413573
40,4132,34.433333,-0.169801138951,0.217952297083,0.229751791557,0.933208703176,0.181042143749,-0.575451011325,1.24411015845,0.426606,-0.006373,0.97741,0.451661,0.010624,0.994655,0.389427,0.000684,1.023554,0.375939,-0.031353,0.960825,-0.0818805323523,0.961545366485,0.26136414923,-0.020368311409,0.232544404637,0.136753796872,0.73687282304,-0.385542,0.191458,0.406058,-0.391728,0.188921,0.454905,-0.30649,0.203317,0.467752,0.894904415351,0.0395993927465,0.0330621907548,0.443266135659,0.184938250732,0.159373618537,1.31697560381,-0.3672,-0.009574,1.081339,-0.415691,-0.019577,1.019245,-0.359158,-0.021861,1.020819,-0.313545,-0.019112,1.042628,91.391610252
41,4133,34.441667,-0.17569403178,0.216228201747,0.221373815362,0.934542993039,0.180500222032,-0.592056434783,1.2524954157,0.441615,-0.007885,0.985648,0.466655,0.00862,1.003386,0.403913,-0.000767,1.031356,0.390855,-0.032041,0.968153,-0.0791164295032,0.990180262294,-0.114806735479,0.0101514646659,0.233422933188,0.142388598742,0.748124943124,-0.359058,0.197851,0.399424,-0.396787,0.190413,0.430278,-0.343731,0.19873,0.499225,0.897610232638,0.0354317223541,0.0291158417748,0.438397914084,0.186631157412,0.15471027223,1.31427409646,-0.362845,-0.00754,1.079097,-0.412128,-0.017255,1.017583,-0.355609,-0.020148,1.018541,-0.30973,-0.017811,1.039833,91.5612395497
42,4134,34.45,-0.181548210626,0.214261791321,0.211395888188,0.936185831155,0.179898645956,-0.609369671673,1.26150643397,0.457034,-0.009618,0.994398,0.482088,0.006294,1.012652,0.41882,-0.002364,1.039658,0.40614,-0.032765,0.975953,-0.0691394222624,0.876288440268,-0.475265204074,0.0382268954907,0.234638738965,0.145938855632,0.760347031965,-0.327478,0.204635,0.420847,-0.375766,0.195638,0.416587,-0.384458,0.194046,0.503534,0.90069383093,0.0306849091582,0.0251595748994,0.432638480795,0.188249950035,0.150028435098,1.3117345552,-0.358431,-0.005594,1.076997,-0.408625,-0.014934,1.016165,-0.352137,-0.018496,1.016399,-0.305959,-0.016631,1.037083,91.5183418463
43,4135,34.458333,-0.187430660237,0.211148434256,0.200859324193,0.938052033844,0.179307394853,-0.627171306115,1.27133783001,0.472875,-0.011419,1.003695,0.49794,0.003831,1.02249,0.434174,-0.004099,1.048528,0.421856,-0.033461,0.984268,0.0567943493421,-0.63596605389,0.767322180964,-0.0594831974799,0.236397016101,0.147876831459,0.774678552868,-0.310835,0.209502,0.465502,-0.342683,0.20249,0.428523,-0.408325,0.192178,0.485291,0.90369997349,0.0254770724531,0.0214868665177,0.426867182225,0.189838460844,0.145314253102,1.30939781531,-0.354031,-0.003728,1.075017,-0.405127,-0.012595,1.014869,-0.348689,-0.016861,1.014377,-0.302225,-0.01552,1.034453,91.7392701986
44,4136,34.466667,-0.193180791997,0.20859571396,0.18886602806,0.939946079925,0.178645093464,-0.645616750656,1.28178565525,0.489051,-0.013365,1.013639,0.514143,0.00115,1.032973,0.449868,-0.005824,1.058015,0.437887,-0.034145,0.993226,0.0292746994709,-0.303970107628,0.949738418348,-0.0688629243758,0.237283295872,0.150688426235,0.789606073786,-0.320203,0.209148,0.51619,-0.317829,0.207522,0.466971,-0.404087,0.194396,0.46195,0.906355273732,0.0204905390334,0.0179216202568,0.421638555062,0.191335385272,0.140665463407,1.30725906298,-0.349728,-0.001956,1.073223,-0.40163,-0.010361,1.013702,-0.345256,-0.015303,1.012559,-0.298547,-0.014469,1.032085,91.79310146
45,4137,34.475,-0.199030689801,0.206337928703,0.175980431068,0.941723065225,0.177837305034,-0.664547030514,1.29285862966,0.505512,-0.015468,1.024209,0.530618,-0.001734,1.044087,0.465841,-0.007613,1.068094,0.454226,-0.034888,1.002791,-0.0104982239834,0.0711639078777,0.993773607246,-0.0850852692902,0.237973009131,0.151023072099,0.803720815669,-0.351947,0.204532,0.5524,-0.316705,0.209634,0.518301,-0.375423,0.199943,0.454299,0.90837846313,0.0158215159819,0.0149715735368,0.417581248787,0.192799684351,0.136119643279,1.30545022494,-0.345595,-0.000282,1.071652,-0.398126,-0.008216,1.012621,-0.341822,-0.013774,1.010973,-0.29493,-0.013417,1.030072,92.1636419763
46,4138,34.483333,-0.205402486824,0.201702904366,0.162662834207,0.943751322725,0.176847927503,-0.683658186063,1.304939027,0.522154,-0.017832,1.03528,0.54724,-0.004979,1.055763,0.481994,-0.009874,1.078699,0.4708,-0.035782,1.012769,-0.0346480647443,0.438783867954,0.895139646762,-0.0706628730526,0.238438533174,0.153754593651,0.819948448235,-0.38971,0.19972,0.56181,-0.340833,0.206185,0.562008,-0.339199,0.206354,0.474629,0.90979169361,0.0117302012494,0.0122775022179,0.41471766246,0.194244142126,0.131691339947,1.30390212623,-0.341637,0.001363,1.070316,-0.39462,-0.006157,1.011635,-0.338385,-0.012261,1.009635,-0.29137,-0.012326,1.028433,92.225235435
47,4139,34.491667,-0.211478630497,0.198506051771,0.147975502967,0.945502716429,0.17553809416,-0.703296464359,1.31738312139,0.538985,-0.020494,1.046897,0.56405,-0.008562,1.067955,0.49835,-0.012181,1.089804,0.48757,-0.036843,1.02333,-0.0591397999278,0.742263202987,0.665911240288,-0.0459351892666,0.23906111015,0.15566240277,0.834359469835,-0.412679,0.197249,0.547161,-0.377527,0.200879,0.581541,-0.316395,0.210656,0.519855,0.910501413591,0.00779302654477,0.0103053778118,0.413304057292,0.195660671034,0.12738857823,1.30278740559,-0.337936,0.002895,1.069269,-0.391172,-0.004181,1.010762,-0.334998,-0.010779,1.008584,-0.287926,-0.011251,1.027231,92.1159675641
48,4140,34.5,-0.21663561672,0.194612066953,0.132538692644,0.947432661416,0.174004080332,-0.72313702165,1.33055519384,0.555902,-0.02339,1.05898,0.580968,-0.012456,1.080573,0.514894,-0.014703,1.101457,0.504418,-0.038008,1.034447,-0.0751786075391,0.937379996062,0.339284095322,-0.0235206847973,0.239867097757,0.155368710091,0.849070618076,-0.407983,0.198672,0.525105,-0.406232,0.197305,0.574358,-0.319918,0.210935,0.572961,0.910683176852,0.00411889540047,0.0092531957443,0.412981312493,0.197083660594,0.123261693959,1.30218449544,-0.334457,0.004326,1.068571,-0.387791,-0.002282,1.010099,-0.331672,-0.009302,1.007868,-0.284589,-0.01015,1.026477,92.6401008358
49,4141,34.508333,-0.221083896942,0.190309210821,0.115306431608,0.949530800774,0.17221213467,-0.743384140997,1.34444736008,0.57288,-0.026593,1.071552,0.597967,-0.016787,1.093655,0.531583,-0.017433,1.113647,0.521319,-0.039245,1.046104,-0.0735163152187,0.996529158085,-0.0385761964464,0.00607170074184,0.239960063418,0.154325217847,0.863491430987,-0.377536,0.203708,0.516608,-0.410227,0.197316,0.552958,-0.347253,0.206191,0.612903,0.910349444196,0.000622254223842,0.00936351185468,0.413734005004,0.198555388027,0.1193088156,1.30215360509,-0.331193,0.005665,1.068234,-0.384474,-0.000426,1.009658,-0.328396,-0.007792,1.007494,-0.281349,-0.008994,1.026173,92.7242941536
50,4142,34.516667,-0.225446909292,0.185387886285,0.0977490507378,0.951446344146,0.170090710977,-0.763622191427,1.35899730514,0.589796,-0.030044,1.084588,0.614869,-0.021411,1.107191,0.548235,-0.020433,1.126323,0.538223,-0.040663,1.058251,-0.0662189943721,0.908507236177,-0.411197730492,0.0338537004983,0.2404704399,0.150970273029,0.878365123857,-0.33778,0.209657,0.535472,-0.386251,0.201077,0.538268,-0.3825,0.200924,0.625582,0.909677897531,-0.00330784763101,0.0102346700751,0.415175182804,0.200037798105,0.115414180453,1.3028375037,-0.328103,0.006907,1.068429,-0.38124,0.001444,1.009659,-0.325204,-0.006274,1.007633,-0.278225,-0.00787,1.026452,92.5630657432
51,4143,34.525,-0.230672437089,0.180204798134,0.079536099553,0.95288533747,0.167556358486,-0.783864574546,1.37411762493,0.606576,-0.033815,1.098098,0.631551,-0.026398,1.121234,0.564693,-0.02374,1.139398,0.555113,-0.042328,1.070798,0.0590326475151,-0.686368175086,0.722685614707,-0.0560301441456,0.241599004393,0.145562515041,0.895218423745,-0.309957,0.214367,0.579801,-0.346457,0.206798,0.547533,-0.40397,0.197817,0.61272,0.908600956314,-0.00704843927149,0.011902019444,0.417436179102,0.20156779586,0.111697508454,1.30408638544,-0.32522,0.008108,1.069039,-0.378094,0.003298,1.009976,-0.322091,-0.004715,1.008178,-0.275215,-0.006685,1.027218,92.9574307519
52,4144,34.533333,-0.236424713542,0.174760752874,0.0603303571335,0.953898465294,0.16458932117,-0.804165856838,1.38980767255,0.623213,-0.037928,1.112042,0.648019,-0.031793,1.135729,0.580983,-0.027342,1.152858,0.571972,-0.044218,1.08374,0.0280981296285,-0.363024944057,0.928695448355,-0.0703430828814,0.24174977056,0.141219204057,0.911687865101,-0.30779,0.213816,0.633813,-0.311581,0.211882,0.584694,-0.397765,0.198626,0.590573,0.907218001814,-0.0107664078688,0.0145953910954,0.420269623224,0.203138880299,0.108170047562,1.30594165683,-0.322527,0.009227,1.070059,-0.37505,0.005132,1.010631,-0.319075,-0.003125,1.009118,-0.272329,-0.005463,1.028433,92.9191603062
53,4145,34.541667,-0.242833874689,0.169011935549,0.0412653326085,0.954339482192,0.161189706783,-0.824197392308,1.4059862779,0.639619,-0.042316,1.126376,0.664167,-0.037459,1.150622,0.597,-0.031242,1.166655,0.588733,-0.046396,1.097047,-0.000914616987851,0.0144426063098,0.99729402813,-0.0720777084523,0.241725959809,0.136573112509,0.92898092306,-0.330368,0.209499,0.675553,-0.299052,0.212743,0.637611,-0.364795,0.203082,0.580845,0.905605253976,-0.0145699378694,0.0172979563261,0.423518147886,0.204659393071,0.104736112752,1.30826726772,-0.319999,0.010304,1.071518,-0.372111,0.00694,1.011683,-0.316166,-0.001573,1.010505,-0.269572,-0.00429,1.030136,92.9728409506
54,4146,34.55,-0.249869542763,0.163336668727,0.0207161012831,0.954178802634,0.15726790545,-0.844228365844,1.42266854538,0.655719,-0.047111,1.141109,0.679919,-0.043608,1.165932,0.612689,-0.035431,1.180775,0.605332,-0.048827,1.110706,-0.0277409785754,0.390135667344,0.917756738094,-0.0688997014294,0.241746679977,0.131422554683,0.946387146045,-0.362245,0.20416,0.690604,-0.313572,0.210137,0.685499,-0.32121,0.20865,0.598451,0.903704983632,-0.0186831730955,0.0203936641907,0.427261442284,0.206102415692,0.101362593874,1.31107371758,-0.317623,0.011258,1.073337,-0.369249,0.008697,1.013043,-0.313339,-8.7E-05,1.012253,-0.266925,-0.003217,1.032245,93.1100373657
55,4147,34.558333,-0.25763078385,0.156960005613,0.000198696977485,0.953409616256,0.152903009133,-0.863796421864,1.43988214535,0.671413,-0.052185,1.156172,0.695163,-0.050048,1.181577,0.627931,-0.039945,1.195171,0.621677,-0.051533,1.124674,-0.0493550889325,0.708488417184,0.702245021093,-0.0496000832911,0.241609804144,0.12692772156,0.962763595643,-0.381973,0.200684,0.679522,-0.343607,0.204826,0.710209,-0.288712,0.212407,0.642629,0.90181895953,-0.02232123282,0.0240805139445,0.430864776519,0.207557105281,0.098249920913,1.31435610048,-0.315358,0.012173,1.075559,-0.366501,0.010388,1.014827,-0.310619,0.001406,1.014405,-0.26438,-0.002088,1.03474,93.1234733795
56,4148,34.566667,-0.266313362345,0.15145377473,-0.0214500824343,0.951671603611,0.147919979474,-0.883129074289,1.4573410339,0.686612,-0.057689,1.171541,0.70979,-0.056933,1.197546,0.642644,-0.044701,1.209746,0.637721,-0.054597,1.138886,-0.0663623883597,0.921377583013,0.382089214217,-0.0258305112518,0.241809990862,0.120951376918,0.978046343309,-0.374701,0.201004,0.657856,-0.368525,0.200439,0.706768,-0.282511,0.212718,0.69735,0.899739543373,-0.0280226387618,0.027918694076,0.434630915064,0.208828738043,0.0948689340937,1.31832640964,-0.313184,0.012861,1.078254,-0.363819,0.012162,1.017075,-0.308001,0.002778,1.017018,-0.261964,-0.001292,1.037701,93.199929105
57,4149,34.575,-0.276678847779,0.144497970069,-0.0424426680439,0.949087863039,0.142585351087,-0.901661660734,1.4753927699,0.701268,-0.063376,1.187182,0.723718,-0.06399,1.213822,0.656694,-0.049794,1.224465,0.653444,-0.057906,1.153283,-0.0693946882615,0.997574904628,0.00484714126848,0.00227862210916,0.241651125369,0.113939081689,0.992844328824,-0.340619,0.204971,0.647244,-0.370106,0.199347,0.686355,-0.302141,0.208468,0.740534,0.897776732859,-0.0334765308079,0.0330600452315,0.437930694553,0.210129760753,0.0917057085083,1.32295737911,-0.311015,0.013444,1.081401,-0.361183,0.013884,1.019836,-0.30542,0.004184,1.020072,-0.259566,-0.000435,1.041044,93.4224284745
58,4150,34.583333,-0.288435881291,0.139326883817,-0.0611519989355,0.945332319799,0.136931157331,-0.919132952052,1.49327135122,0.715277,-0.069162,1.203078,0.736876,-0.070915,1.230363,0.670004,-0.054915,1.239254,0.668689,-0.06167,1.167869,-0.0635887831541,0.924766341663,-0.374040834422,0.0292768538259,0.241710550307,0.105301823956,1.00783804099,-0.295073,0.210268,0.663163,-0.343226,0.202142,0.669952,-0.332465,0.202989,0.756677,0.895943860287,-0.040572371557,0.0381279034948,0.4406639818,0.211311257571,0.0883541647875,1.32817794171,-0.308867,0.013918,1.085014,-0.358631,0.015728,1.023147,-0.302955,0.005544,1.023587,-0.257279,0.00021,1.044776,93.5044077258
59,4151,34.591667,-0.300594563991,0.133988928232,-0.0846194504247,0.940494244438,0.130510724415,-0.936550648489,1.51169629447,0.728326,-0.075529,1.219097,0.74892,-0.078668,1.247027,0.682447,-0.060267,1.254078,0.683258,-0.065526,1.182559,-0.0506250788642,0.713194584215,-0.697221870356,0.0516938094354,0.241947598854,0.0956047705965,1.0237037031,-0.259927,0.214072,0.705655,-0.298849,0.207192,0.676183,-0.351526,0.199198,0.745458,0.894350931118,-0.048479956316,0.0438894183075,0.442560532362,0.212348758129,0.085065010668,1.33402939583,-0.306754,0.014187,1.089079,-0.356205,0.017532,1.027025,-0.300629,0.006818,1.027544,-0.255106,0.00069,1.048847,93.386941114
60,4152,34.6,-0.314296964539,0.128797387526,-0.104776968556,0.934692697045,0.1239618843,-0.952347886988,1.53019199805,0.740498,-0.081868,1.235327,0.759969,-0.08616,1.263902,0.693904,-0.065739,1.268946,0.697109,-0.069774,1.197415,0.0267219826262,-0.395414785806,0.915673388059,-0.066897901394,0.242009010987,0.086052906923,1.03983414321,-0.250647,0.213929,0.759185,-0.257861,0.21178,0.71046,-0.34352,0.199205,0.722392,0.89276027104,-0.0576504014069,0.0499691023699,0.444025470529,0.213206672981,0.0816557324876,1.34051797669,-0.304666,0.014271,1.093611,-0.353832,0.019353,1.031449,-0.298383,0.008002,1.031971,-0.253016,0.000954,1.053321,93.4423667719
61,4153,34.608333,-0.326487604102,0.118551452366,-0.124897031337,0.929382660196,0.117636955309,-0.966474623853,1.5498398797,0.751428,-0.087898,1.251578,0.76979,-0.093545,1.280648,0.704205,-0.071323,1.284083,0.709712,-0.073491,1.212612,-0.00248985775668,-0.0183932762518,0.996962754549,-0.0756356664515,0.241800100672,0.0763873318529,1.05583346925,-0.267633,0.209706,0.801798,-0.2389,0.213101,0.761877,-0.308156,0.202859,0.709565,0.891223909805,-0.0674841466826,0.0575118202195,0.444812570724,0.213945428544,0.0783665981193,1.34785243763,-0.30262,0.014116,1.09867,-0.351554,0.021127,1.036513,-0.296236,0.00915,1.036922,-0.251008,0.001124,1.058225,93.523619149
62,4154,34.616667,-0.339965605519,0.106197532427,-0.1400325898,0.923870307437,0.111087199379,-0.978232982212,1.56955040274,0.761264,-0.094154,1.267753,0.778477,-0.100951,1.297275,0.713215,-0.077609,1.299041,0.721223,-0.077889,1.227774,-0.0268156679762,0.362015318122,0.929317813072,-0.067780762041,0.241467158826,0.0681089642115,1.07192471318,-0.296033,0.204204,0.817587,-0.247743,0.210009,0.809514,-0.260641,0.208087,0.723097,0.889668454622,-0.0779620702143,0.0646076494799,0.445239046006,0.214413051643,0.0750691696466,1.35564526794,-0.300681,0.013801,1.104201,-0.349396,0.0228,1.042128,-0.294235,0.010119,1.04237,-0.249155,0.001053,1.06357,93.5501577078
63,4155,34.625,-0.351617186327,0.103172493419,-0.152966225182,0.917781087643,0.104272170166,-0.988895604036,1.58728392271,0.769789,-0.100564,1.283926,0.785981,-0.108005,1.313868,0.721199,-0.083302,1.313967,0.731288,-0.083073,1.242964,-0.0497428693656,0.688048273978,0.722219750619,-0.0501383230533,0.2412225828,0.0600556941544,1.08625007395,-0.314143,0.200301,0.80587,-0.274097,0.204621,0.834304,-0.223153,0.211981,0.763676,0.887772513751,-0.0886697711504,0.0726276405096,0.445783424262,0.21467993159,0.0719263729148,1.36406588289,-0.298898,0.013256,1.110135,-0.347333,0.024338,1.04818,-0.292332,0.010977,1.048248,-0.247424,0.000852,1.069332,93.484637597
64,4156,34.633333,-0.360068643604,0.0887857345403,-0.167640155135,0.913435516948,0.0984660429998,-0.997718773988,1.60725976087,0.777035,-0.105866,1.299907,0.792315,-0.114563,1.329989,0.727955,-0.08879,1.329248,0.739908,-0.086386,1.258576,-0.0644479752685,0.910808948129,0.406837715707,-0.0275062096594,0.240950952233,0.0513637272827,1.09937460874,-0.306002,0.2001,0.781581,-0.297227,0.199928,0.830097,-0.211815,0.211926,0.816003,0.885778826912,-0.0984072988754,0.0803223440648,0.446385701346,0.21470554338,0.0691516339057,1.37268725519,-0.297356,0.01257,1.116385,-0.345487,0.025572,1.054566,-0.290634,0.011613,1.054481,-0.2459,0.000528,1.075451,93.4241348146
65,4157,34.641667,-0.367479960906,0.0769848580104,-0.17989508626,0.909213708602,0.0926931090452,-1.00519214758,1.62636149796,0.783257,-0.111096,1.315699,0.797723,-0.12082,1.345869,0.733756,-0.094118,1.344383,0.747355,-0.089979,1.27409,-0.0681724756513,0.997198577566,0.0307765933877,-0.000558357779017,0.240659792884,0.0419074177778,1.11149165639,-0.270766,0.203622,0.766732,-0.298217,0.198432,0.807356,-0.227542,0.207884,0.857888,0.883095718658,-0.108690792519,0.0885870405539,0.447750599726,0.21446786898,0.0665497454911,1.3820027114,-0.296144,0.011651,1.123105,-0.343817,0.026689,1.061393,-0.289129,0.012099,1.061227,-0.24463,-6E-06,1.082133,93.4678152032
66,4158,34.65,-0.37358940722,0.0660812758438,-0.1904557504,0.905423009944,0.086971819097,-1.01137705341,1.64493121688,0.788477,-0.116255,1.331264,0.802238,-0.126891,1.361457,0.738619,-0.099404,1.359402,0.753639,-0.093693,1.289509,-0.0622901819905,0.934278737691,-0.350109305153,0.0258195269546,0.240567994472,0.0313848381385,1.12332666636,-0.223136,0.208673,0.777563,-0.270916,0.20085,0.786871,-0.255741,0.202414,0.872925,0.879178222859,-0.11916100112,0.0988776305975,0.450632358393,0.214010900526,0.0644167448186,1.39237788029,-0.295464,0.010424,1.130357,-0.342411,0.02767,1.068666,-0.28788,0.012502,1.068579,-0.243704,-0.000653,1.089534,93.508451379
67,4159,34.658333,-0.379764245447,0.0569531816926,-0.197094608486,0.902047209563,0.0813587055602,-1.01604869826,1.66260135013,0.792832,-0.121459,1.346593,0.805985,-0.132737,1.376823,0.742566,-0.104846,1.374139,0.758881,-0.09792,1.304647,-0.0493447826356,0.731170639233,-0.678694015662,0.0482599404767,0.240700627662,0.0201536226367,1.1355648856,-0.184992,0.212463,0.815206,-0.225417,0.205647,0.787817,-0.274522,0.198468,0.859754,0.874361032102,-0.128172923772,0.109264900217,0.455110611537,0.213390298522,0.0630008829613,1.4032517129,-0.295404,0.009118,1.13809,-0.341398,0.028382,1.076278,-0.286999,0.012748,1.076491,-0.24321,-0.001334,1.097656,93.355499483
68,4160,34.666667,-0.385004143753,0.0369661338514,-0.207348488081,0.898561026715,0.0764372277915,-1.01949097628,1.68220868404,0.796243,-0.125526,1.36147,0.808711,-0.138102,1.391477,0.745466,-0.109837,1.388616,0.763277,-0.10012,1.319829,0.0252696559515,-0.419304666736,0.905231921245,-0.0640328798373,0.240677950193,0.00936172239515,1.1477825487,-0.172552,0.212433,0.865011,-0.182306,0.210174,0.816736,-0.267303,0.198183,0.833152,0.868765748985,-0.13510975462,0.120440113699,0.460961610776,0.212613308002,0.0626146716773,1.41457377001,-0.296061,0.007645,1.146187,-0.340928,0.028705,1.084134,-0.286611,0.012806,1.084849,-0.243245,-0.002026,1.106371,93.313617421
69,4161,34.675,-0.39096569338,0.0157734305686,-0.215623722182,0.894652690109,0.0717320593809,-1.02149629924,1.70151090238,0.798811,-0.129272,1.376008,0.810591,-0.143091,1.405746,0.747408,-0.114718,1.402603,0.766796,-0.102145,1.334712,-0.00259749164092,-0.0449690630383,0.99640320743,-0.0717752368891,0.240517922772,-0.00106663890403,1.1599254144,-0.187252,0.208526,0.90508,-0.160653,0.211554,0.863678,-0.23266,0.201641,0.815154,0.862443757028,-0.140127311533,0.131972251312,0.468122235543,0.211695543483,0.0632686499829,1.42608020417,-0.29748,0.006051,1.154457,-0.341058,0.028688,1.092041,-0.286786,0.01268,1.093465,-0.243883,-0.002745,1.11549,93.3208372571
70,4162,34.683333,-0.399037310902,0.00780645854573,-0.218436589503,0.890501959615,0.0669068580929,-1.02269095511,1.71766618579,0.800531,-0.133751,1.390393,0.811674,-0.147957,1.420194,0.748578,-0.119515,1.416077,0.769405,-0.106081,1.348779,-0.0270774114084,0.33631186988,0.939062048446,-0.0657541568139,0.240236159249,-0.0101590512375,1.17182619485,-0.214996,0.203161,0.918818,-0.167203,0.208778,0.908091,-0.184837,0.206734,0.822518,0.855390439446,-0.143537109974,0.143760555857,0.476484204087,0.210623529764,0.064943495356,1.43771422525,-0.299679,0.004328,1.16284,-0.341812,0.028368,1.099958,-0.287568,0.01237,1.102285,-0.245174,-0.00353,1.124948,93.3208372571
