Format Version,1.22,Take Name,Calib Diabolo Bluewhite 2020-05-25_004,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,16 Jan 1970 03:41:52 +0900,Total Frames in Take,323,Total Exported Frames,323,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global
102,0.850000,0.014913,0.963861,0.017798,-0.265393,0.002313,0.057869,0.040778,-0.011035,0.058048,0.017142,0.002464,0.057376,0.083884,0.015517,0.058175,0.021302
103,0.858333,0.014546,0.963885,0.017631,-0.265337,0.002313,0.057870,0.040778,-0.011036,0.058031,0.017141,0.002458,0.057384,0.083885,0.015512,0.058200,0.021310
104,0.866667,0.014736,0.963865,0.017753,-0.265389,0.002310,0.057873,0.040780,-0.011043,0.058057,0.017149,0.002464,0.057376,0.083885,0.015509,0.058188,0.021309
105,0.875000,0.014778,0.963867,0.017696,-0.265384,0.002312,0.057870,0.040776,-0.011035,0.058037,0.017141,0.002462,0.057384,0.083878,0.015512,0.058185,0.021301
106,0.883333,0.014770,0.963863,0.017730,-0.265396,0.002315,0.057866,0.040775,-0.011036,0.058042,0.017142,0.002470,0.057369,0.083881,0.015515,0.058182,0.021303
107,0.891667,0.014728,0.963869,0.017627,-0.265384,0.002313,0.057869,0.040774,-0.011039,0.058035,0.017137,0.002463,0.057393,0.083880,0.015511,0.058185,0.021303
108,0.900000,0.014499,0.963883,0.017557,-0.265351,0.002313,0.057867,0.040773,-0.011030,0.058026,0.017142,0.002460,0.057379,0.083877,0.015510,0.058190,0.021301
109,0.908333,0.014898,0.963867,0.017686,-0.265377,0.002314,0.057865,0.040774,-0.011043,0.058046,0.017140,0.002468,0.057381,0.083882,0.015521,0.058170,0.021303
110,0.916667,0.014966,0.963847,0.017785,-0.265441,0.002315,0.057868,0.040778,-0.011040,0.058049,0.017149,0.002474,0.057374,0.083876,0.015511,0.058185,0.021311
111,0.925000,0.014827,0.963859,0.017710,-0.265412,0.002315,0.057866,0.040777,-0.011036,0.058035,0.017145,0.002465,0.057379,0.083881,0.015516,0.058177,0.021300
112,0.933333,0.014820,0.963853,0.017769,-0.265426,0.002310,0.057870,0.040778,-0.011048,0.058054,0.017149,0.002466,0.057375,0.083879,0.015506,0.058191,0.021312
113,0.941667,0.014701,0.963851,0.017732,-0.265444,0.002311,0.057872,0.040777,-0.011041,0.058042,0.017144,0.002469,0.057381,0.083878,0.015509,0.058193,0.021305
114,0.950000,0.014615,0.963866,0.017577,-0.265404,0.002312,0.057873,0.040778,-0.011039,0.058034,0.017143,0.002464,0.057395,0.083886,0.015511,0.058189,0.021308
115,0.958333,0.014581,0.963872,0.017613,-0.265383,0.002310,0.057873,0.040776,-0.011040,0.058042,0.017139,0.002460,0.057382,0.083880,0.015506,0.058195,0.021303
116,0.966667,0.014693,0.963863,0.017730,-0.265403,0.002309,0.057871,0.040774,-0.011046,0.058046,0.017141,0.002463,0.057374,0.083878,0.015511,0.058188,0.021300
117,0.975000,0.015005,0.963843,0.017805,-0.265452,0.002306,0.057875,0.040773,-0.011058,0.058062,0.017147,0.002462,0.057386,0.083877,0.015509,0.058185,0.021296
118,0.983333,0.014876,0.963863,0.017701,-0.265394,0.002310,0.057873,0.040771,-0.011035,0.058039,0.017137,0.002460,0.057386,0.083877,0.015513,0.058186,0.021297
119,0.991667,0.014892,0.963872,0.017667,-0.265363,0.002311,0.057865,0.040768,-0.011045,0.058038,0.017136,0.002458,0.057379,0.083870,0.015515,0.058171,0.021292
120,1.000000,0.014842,0.963865,0.017693,-0.265388,0.002311,0.057862,0.040767,-0.011039,0.058034,0.017134,0.002465,0.057372,0.083872,0.015511,0.058178,0.021297
121,1.008333,0.014723,0.963861,0.017677,-0.265412,0.002313,0.057862,0.040767,-0.011041,0.058034,0.017135,0.002468,0.057375,0.083874,0.015515,0.058181,0.021292
122,1.016667,0.014768,0.963869,0.017646,-0.265380,0.002314,0.057864,0.040768,-0.011034,0.058034,0.017142,0.002461,0.057381,0.083871,0.015518,0.058177,0.021292
123,1.025000,0.014725,0.963869,0.017601,-0.265387,0.002314,0.057861,0.040768,-0.011039,0.058025,0.017139,0.002465,0.057379,0.083870,0.015514,0.058176,0.021294
124,1.033333,0.014901,0.963859,0.017655,-0.265408,0.002314,0.057864,0.040767,-0.011041,0.058043,0.017140,0.002466,0.057383,0.083871,0.015518,0.058173,0.021292
125,1.041667,0.014949,0.963859,0.017715,-0.265403,0.002316,0.057864,0.040768,-0.011035,0.058039,0.017138,0.002468,0.057374,0.083871,0.015516,0.058176,0.021295
126,1.050000,0.014942,0.963856,0.017825,-0.265406,0.002315,0.057864,0.040767,-0.011041,0.058050,0.017139,0.002467,0.057364,0.083865,0.015519,0.058179,0.021293
127,1.058333,0.015011,0.963848,0.017907,-0.265427,0.002318,0.057858,0.040765,-0.011038,0.058042,0.017134,0.002476,0.057352,0.083865,0.015523,0.058167,0.021293
128,1.066667,0.014919,0.963855,0.017826,-0.265410,0.002317,0.057858,0.040767,-0.011037,0.058039,0.017143,0.002465,0.057369,0.083870,0.015518,0.058177,0.021294
129,1.075000,0.014843,0.963874,0.017682,-0.265356,0.002315,0.057862,0.040768,-0.011035,0.058032,0.017140,0.002460,0.057381,0.083869,0.015520,0.058174,0.021295
130,1.083333,0.015115,0.963871,0.017693,-0.265351,0.002314,0.057866,0.040769,-0.011043,0.058050,0.017141,0.002461,0.057388,0.083873,0.015524,0.058167,0.021294
131,1.091667,0.015044,0.963862,0.017722,-0.265386,0.002314,0.057869,0.040771,-0.011043,0.058043,0.017144,0.002466,0.057381,0.083874,0.015520,0.058182,0.021301
132,1.100000,0.014851,0.963870,0.017783,-0.265365,0.002315,0.057869,0.040771,-0.011035,0.058050,0.017141,0.002461,0.057371,0.083867,0.015520,0.058187,0.021299
133,1.108333,0.014757,0.963862,0.017773,-0.265400,0.002314,0.057868,0.040769,-0.011039,0.058041,0.017139,0.002471,0.057374,0.083866,0.015509,0.058187,0.021302
134,1.116667,0.014641,0.963856,0.017696,-0.265432,0.002312,0.057871,0.040771,-0.011042,0.058042,0.017145,0.002465,0.057382,0.083873,0.015511,0.058194,0.021300
135,1.125000,0.014714,0.963855,0.017750,-0.265430,0.002314,0.057865,0.040770,-0.011037,0.058038,0.017139,0.002471,0.057362,0.083870,0.015516,0.058177,0.021295
136,1.133333,0.014762,0.963870,0.017727,-0.265373,0.002316,0.057862,0.040771,-0.011031,0.058036,0.017146,0.002459,0.057378,0.083876,0.015518,0.058181,0.021299
137,1.141667,0.014599,0.963882,0.017629,-0.265343,0.002317,0.057862,0.040771,-0.011029,0.058024,0.017137,0.002465,0.057373,0.083873,0.015516,0.058183,0.021298
138,1.150000,0.014695,0.963879,0.017688,-0.265345,0.002315,0.057868,0.040772,-0.011038,0.058050,0.017144,0.002460,0.057382,0.083873,0.015518,0.058189,0.021306
139,1.158333,0.014779,0.963872,0.017683,-0.265368,0.002316,0.057871,0.040774,-0.011035,0.058037,0.017145,0.002468,0.057384,0.083876,0.015521,0.058184,0.021300
140,1.166667,0.014649,0.963872,0.017649,-0.265377,0.002322,0.057861,0.040774,-0.011025,0.058024,0.017144,0.002474,0.057365,0.083874,0.015528,0.058177,0.021303
141,1.175000,0.014638,0.963872,0.017703,-0.265373,0.002326,0.057857,0.040774,-0.011023,0.058032,0.017143,0.002477,0.057364,0.083880,0.015528,0.058179,0.021299
142,1.183333,0.014805,0.963862,0.017736,-0.265400,0.002327,0.057856,0.040773,-0.011028,0.058031,0.017141,0.002481,0.057365,0.083874,0.015528,0.058167,0.021299
143,1.191667,0.014660,0.963867,0.017697,-0.265393,0.002324,0.057856,0.040774,-0.011026,0.058025,0.017147,0.002471,0.057365,0.083879,0.015521,0.058184,0.021304
144,1.200000,0.014634,0.963863,0.017730,-0.265406,0.002320,0.057865,0.040780,-0.011032,0.058048,0.017153,0.002474,0.057374,0.083882,0.015514,0.058189,0.021312
145,1.208333,0.014561,0.963880,0.017623,-0.265353,0.002318,0.057868,0.040781,-0.011030,0.058022,0.017147,0.002459,0.057385,0.083884,0.015524,0.058189,0.021309
146,1.216667,0.014415,0.963897,0.017504,-0.265308,0.002316,0.057867,0.040781,-0.011028,0.058028,0.017147,0.002462,0.057388,0.083883,0.015514,0.058191,0.021313
147,1.225000,0.014630,0.963872,0.017701,-0.265374,0.002315,0.057872,0.040784,-0.011039,0.058057,0.017157,0.002468,0.057374,0.083881,0.015512,0.058195,0.021319
148,1.233333,0.014790,0.963854,0.017823,-0.265423,0.002313,0.057876,0.040786,-0.011041,0.058054,0.017161,0.002466,0.057380,0.083881,0.015511,0.058194,0.021316
149,1.241667,0.014662,0.963862,0.017724,-0.265407,0.002315,0.057874,0.040783,-0.011032,0.058041,0.017151,0.002469,0.057381,0.083880,0.015516,0.058195,0.021312
150,1.250000,0.014676,0.963869,0.017684,-0.265384,0.002314,0.057876,0.040780,-0.011042,0.058051,0.017150,0.002461,0.057390,0.083878,0.015513,0.058194,0.021310
151,1.258333,0.014693,0.963865,0.017762,-0.265393,0.002313,0.057876,0.040779,-0.011039,0.058050,0.017150,0.002467,0.057371,0.083874,0.015516,0.058198,0.021312
152,1.266667,0.014685,0.963857,0.017830,-0.265416,0.002311,0.057874,0.040780,-0.011045,0.058055,0.017154,0.002464,0.057374,0.083872,0.015507,0.058197,0.021316
153,1.275000,0.014631,0.963858,0.017781,-0.265418,0.002312,0.057871,0.040778,-0.011037,0.058039,0.017148,0.002469,0.057371,0.083868,0.015514,0.058193,0.021311
154,1.283333,0.014629,0.963877,0.017680,-0.265357,0.002313,0.057871,0.040776,-0.011036,0.058043,0.017143,0.002455,0.057389,0.083876,0.015515,0.058190,0.021306
155,1.291667,0.014619,0.963878,0.017636,-0.265357,0.002314,0.057867,0.040773,-0.011034,0.058026,0.017140,0.002469,0.057370,0.083873,0.015515,0.058182,0.021299
156,1.300000,0.014688,0.963853,0.017699,-0.265439,0.002315,0.057862,0.040771,-0.011049,0.058042,0.017141,0.002472,0.057372,0.083874,0.015516,0.058181,0.021298
157,1.308333,0.014704,0.963857,0.017704,-0.265424,0.002313,0.057862,0.040772,-0.011036,0.058027,0.017142,0.002464,0.057370,0.083877,0.015514,0.058181,0.021301
158,1.316667,0.014856,0.963862,0.017737,-0.265396,0.002312,0.057865,0.040772,-0.011047,0.058054,0.017144,0.002463,0.057379,0.083872,0.015516,0.058177,0.021296
159,1.325000,0.015216,0.963848,0.017856,-0.265418,0.002309,0.057875,0.040772,-0.011052,0.058069,0.017147,0.002461,0.057386,0.083874,0.015515,0.058182,0.021299
160,1.333333,0.015161,0.963847,0.017853,-0.265426,0.002308,0.057873,0.040773,-0.011047,0.058050,0.017145,0.002462,0.057375,0.083875,0.015509,0.058179,0.021297
161,1.341667,0.015176,0.963856,0.017789,-0.265397,0.002305,0.057876,0.040776,-0.011055,0.058067,0.017148,0.002450,0.057402,0.083881,0.015510,0.058182,0.021306
162,1.350000,0.015027,0.963862,0.017743,-0.265386,0.002301,0.057881,0.040776,-0.011055,0.058067,0.017148,0.002450,0.057402,0.083881,0.015510,0.058182,0.021306
163,1.358333,0.014728,0.963864,0.017712,-0.265398,0.002305,0.057870,0.040772,-0.011053,0.058052,0.017144,0.002454,0.057386,0.083876,0.015502,0.058197,0.021304
164,1.366667,0.014560,0.963871,0.017656,-0.265385,0.002304,0.057872,0.040774,-0.011041,0.058035,0.017140,0.002460,0.057373,0.083872,0.015509,0.058180,0.021298
165,1.375000,0.014627,0.963872,0.017634,-0.265379,0.002299,0.057882,0.040779,-0.011049,0.058045,0.017144,0.002451,0.057391,0.083879,0.015495,0.058209,0.021310
166,1.383333,0.014820,0.963865,0.017700,-0.265388,0.002298,0.057883,0.040778,-0.011056,0.058054,0.017147,0.002448,0.057399,0.083882,0.015502,0.058192,0.021309
167,1.391667,0.014760,0.963865,0.017737,-0.265390,0.002301,0.057879,0.040776,-0.011053,0.058060,0.017149,0.002451,0.057392,0.083873,0.015498,0.058203,0.021307
168,1.400000,0.014812,0.963871,0.017711,-0.265366,0.002304,0.057873,0.040774,-0.011050,0.058047,0.017146,0.002453,0.057381,0.083877,0.015509,0.058190,0.021301
169,1.408333,0.014771,0.963871,0.017672,-0.265372,0.002307,0.057874,0.040775,-0.011047,0.058048,0.017149,0.002450,0.057388,0.083874,0.015512,0.058187,0.021298
170,1.416667,0.014726,0.963862,0.017720,-0.265403,0.002308,0.057869,0.040776,-0.011044,0.058043,0.017148,0.002460,0.057386,0.083876,0.015509,0.058192,0.021308
171,1.425000,0.014901,0.963853,0.017777,-0.265422,0.002310,0.057865,0.040774,-0.011045,0.058043,0.017144,0.002462,0.057368,0.083877,0.015509,0.058184,0.021304
172,1.433333,0.014959,0.963862,0.017709,-0.265390,0.002312,0.057861,0.040774,-0.011041,0.058044,0.017147,0.002466,0.057377,0.083876,0.015510,0.058174,0.021297
173,1.441667,0.014757,0.963875,0.017640,-0.265360,0.002312,0.057863,0.040777,-0.011041,0.058029,0.017144,0.002458,0.057374,0.083880,0.015519,0.058168,0.021303
174,1.450000,0.014630,0.963873,0.017611,-0.265377,0.002313,0.057869,0.040779,-0.011037,0.058037,0.017148,0.002463,0.057384,0.083880,0.015511,0.058189,0.021308
175,1.458333,0.014724,0.963874,0.017619,-0.265369,0.002314,0.057864,0.040779,-0.011033,0.058033,0.017149,0.002464,0.057383,0.083879,0.015513,0.058185,0.021307
176,1.466667,0.014999,0.963878,0.017624,-0.265336,0.002314,0.057864,0.040779,-0.011035,0.058032,0.017152,0.002462,0.057378,0.083875,0.015513,0.058174,0.021309
177,1.475000,0.015012,0.963865,0.017717,-0.265376,0.002314,0.057867,0.040782,-0.011037,0.058040,0.017150,0.002457,0.057395,0.083881,0.015525,0.058164,0.021307
178,1.483333,0.014742,0.963845,0.017821,-0.265457,0.002312,0.057869,0.040784,-0.011039,0.058049,0.017156,0.002472,0.057366,0.083880,0.015505,0.058189,0.021317
179,1.491667,0.014770,0.963857,0.017754,-0.265418,0.002311,0.057868,0.040782,-0.011047,0.058047,0.017156,0.002466,0.057374,0.083878,0.015512,0.058192,0.021313
180,1.500000,0.014870,0.963858,0.017738,-0.265409,0.002312,0.057865,0.040784,-0.011041,0.058039,0.017153,0.002463,0.057375,0.083882,0.015515,0.058178,0.021312
181,1.508333,0.014760,0.963852,0.017766,-0.265433,0.002312,0.057867,0.040785,-0.011043,0.058044,0.017156,0.002466,0.057375,0.083887,0.015509,0.058180,0.021314
182,1.516667,0.014496,0.963858,0.017730,-0.265431,0.002314,0.057865,0.040783,-0.011038,0.058041,0.017156,0.002468,0.057367,0.083876,0.015509,0.058192,0.021318
183,1.525000,0.014649,0.963855,0.017697,-0.265434,0.002318,0.057859,0.040781,-0.011038,0.058030,0.017153,0.002472,0.057368,0.083877,0.015513,0.058193,0.021317
184,1.533333,0.014995,0.963855,0.017748,-0.265413,0.002323,0.057849,0.040778,-0.011036,0.058031,0.017153,0.002475,0.057366,0.083879,0.015526,0.058162,0.021305
185,1.541667,0.014685,0.963872,0.017658,-0.265375,0.002324,0.057847,0.040778,-0.011026,0.058022,0.017147,0.002476,0.057353,0.083877,0.015524,0.058154,0.021304
186,1.550000,0.014389,0.963885,0.017538,-0.265350,0.002321,0.057857,0.040781,-0.011021,0.058009,0.017149,0.002472,0.057368,0.083879,0.015520,0.058180,0.021312
187,1.558333,0.014581,0.963866,0.017683,-0.265399,0.002320,0.057856,0.040781,-0.011029,0.058026,0.017151,0.002467,0.057379,0.083879,0.015519,0.058184,0.021315
188,1.566667,0.014833,0.963850,0.017815,-0.265434,0.002323,0.057846,0.040779,-0.011037,0.058024,0.017151,0.002480,0.057343,0.083881,0.015523,0.058170,0.021307
189,1.575000,0.014896,0.963865,0.017726,-0.265382,0.002322,0.057849,0.040777,-0.011029,0.058028,0.017144,0.002475,0.057356,0.083881,0.015526,0.058154,0.021305
190,1.583333,0.014661,0.963874,0.017573,-0.265375,0.002315,0.057857,0.040777,-0.011034,0.058022,0.017143,0.002470,0.057368,0.083883,0.015518,0.058173,0.021308
191,1.591667,0.014690,0.963867,0.017613,-0.265394,0.002313,0.057861,0.040776,-0.011037,0.058022,0.017146,0.002459,0.057389,0.083879,0.015512,0.058174,0.021302
192,1.600000,0.014736,0.963854,0.017732,-0.265433,0.002314,0.057859,0.040773,-0.011041,0.058038,0.017140,0.002473,0.057361,0.083879,0.015514,0.058183,0.021307
193,1.608333,0.014881,0.963854,0.017689,-0.265428,0.002313,0.057854,0.040768,-0.011043,0.058026,0.017140,0.002464,0.057374,0.083876,0.015512,0.058169,0.021293
194,1.616667,0.014911,0.963847,0.017762,-0.265445,0.002312,0.057853,0.040768,-0.011046,0.058030,0.017137,0.002469,0.057360,0.083870,0.015522,0.058161,0.021290
195,1.625000,0.014889,0.963846,0.017784,-0.265450,0.002311,0.057853,0.040769,-0.011051,0.058033,0.017145,0.002465,0.057365,0.083869,0.015509,0.058174,0.021303
196,1.633333,0.014996,0.963857,0.017783,-0.265403,0.002317,0.057844,0.040765,-0.011045,0.058030,0.017135,0.002470,0.057350,0.083870,0.015521,0.058157,0.021289
197,1.641667,0.014879,0.963869,0.017718,-0.265369,0.002317,0.057845,0.040765,-0.011030,0.058015,0.017133,0.002467,0.057357,0.083872,0.015522,0.058149,0.021290
198,1.650000,0.014772,0.963859,0.017761,-0.265411,0.002313,0.057851,0.040765,-0.011040,0.058028,0.017132,0.002465,0.057356,0.083864,0.015512,0.058170,0.021295
199,1.658333,0.014931,0.963849,0.017799,-0.265434,0.002314,0.057851,0.040767,-0.011040,0.058027,0.017135,0.002470,0.057358,0.083868,0.015510,0.058168,0.021298
200,1.666667,0.014826,0.963853,0.017777,-0.265428,0.002315,0.057851,0.040768,-0.011042,0.058039,0.017140,0.002470,0.057356,0.083866,0.015518,0.058160,0.021295
201,1.675000,0.014420,0.963868,0.017603,-0.265408,0.002315,0.057850,0.040769,-0.011036,0.058013,0.017135,0.002470,0.057358,0.083869,0.015509,0.058181,0.021305
202,1.683333,0.014693,0.963866,0.017642,-0.265396,0.002315,0.057849,0.040768,-0.011034,0.058014,0.017138,0.002467,0.057366,0.083867,0.015513,0.058166,0.021296
203,1.691667,0.014730,0.963865,0.017719,-0.265394,0.002314,0.057850,0.040769,-0.011032,0.058024,0.017138,0.002467,0.057357,0.083873,0.015510,0.058164,0.021297
204,1.700000,0.014634,0.963868,0.017681,-0.265388,0.002313,0.057852,0.040769,-0.011038,0.058023,0.017141,0.002464,0.057360,0.083869,0.015514,0.058174,0.021297
205,1.708333,0.014775,0.963865,0.017689,-0.265391,0.002310,0.057853,0.040771,-0.011039,0.058021,0.017135,0.002465,0.057364,0.083871,0.015510,0.058170,0.021304
206,1.716667,0.014882,0.963852,0.017782,-0.265426,0.002307,0.057857,0.040773,-0.011049,0.058034,0.017143,0.002458,0.057367,0.083877,0.015510,0.058168,0.021297
207,1.725000,0.014786,0.963850,0.017780,-0.265441,0.002308,0.057855,0.040774,-0.011049,0.058040,0.017145,0.002466,0.057358,0.083876,0.015506,0.058180,0.021303
208,1.733333,0.014871,0.963854,0.017786,-0.265420,0.002309,0.057851,0.040774,-0.011042,0.058021,0.017138,0.002462,0.057363,0.083881,0.015511,0.058162,0.021301
209,1.741667,0.014964,0.963849,0.017868,-0.265428,0.002308,0.057854,0.040774,-0.011056,0.058047,0.017146,0.002466,0.057347,0.083868,0.015509,0.058175,0.021306
210,1.750000,0.014942,0.963866,0.017690,-0.265380,0.002310,0.057854,0.040774,-0.011038,0.058022,0.017141,0.002457,0.057371,0.083884,0.015516,0.058157,0.021296
211,1.758333,0.014750,0.963850,0.017714,-0.265447,0.002306,0.057856,0.040773,-0.011054,0.058039,0.017148,0.002462,0.057366,0.083878,0.015510,0.058175,0.021301
