Format Version,1.22,Take Name,Calib Diabolo Red 2020-05-25_003,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,16 Jan 1970 03:40:29 +0900,Total Frames in Take,409,Total Exported Frames,409,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global
93,0.775000,,,,,,,,0.646764,0.664380,-0.259906,-0.269713,-0.009229,0.069751,0.050285,,,,,,,,0.027190,0.071089,0.025078,-0.022317,0.070183,0.019482,-0.032561,0.067975,0.106295
94,0.783333,,,,,,,,0.646800,0.664344,-0.259887,-0.269732,-0.009224,0.069741,0.050282,,,,,,,,0.027198,0.071070,0.025076,-0.022312,0.070175,0.019472,-0.032556,0.067972,0.106298
95,0.791667,,,,,,,,0.646859,0.664299,-0.259872,-0.269716,-0.009223,0.069743,0.050283,,,,,,,,0.027200,0.071070,0.025078,-0.022311,0.070180,0.019479,-0.032561,0.067983,0.106296
96,0.800000,,,,,,,,0.646833,0.664330,-0.259954,-0.269624,-0.009221,0.069746,0.050286,,,,,,,,0.027198,0.071075,0.025084,-0.022306,0.070171,0.019477,-0.032557,0.067993,0.106300
97,0.808333,,,,,,,,0.646734,0.664413,-0.259987,-0.269626,-0.009216,0.069736,0.050283,,,,,,,,0.027197,0.071074,0.025082,-0.022300,0.070159,0.019476,-0.032544,0.067965,0.106292
98,0.816667,,,,,,,,0.646815,0.664342,-0.259966,-0.269626,-0.009214,0.069734,0.050286,,,,,,,,0.027206,0.071060,0.025082,-0.022299,0.070162,0.019479,-0.032552,0.067981,0.106303
99,0.825000,,,,,,,,0.646762,0.664405,-0.260040,-0.269528,-0.009216,0.069740,0.050289,,,,,,,,0.027196,0.071079,0.025086,-0.022294,0.070158,0.019477,-0.032554,0.067989,0.106306
100,0.833333,,,,,,,,0.646767,0.664372,-0.259899,-0.269730,-0.009210,0.069735,0.050288,,,,,,,,0.027209,0.071070,0.025079,-0.022295,0.070174,0.019485,-0.032538,0.067956,0.106301
101,0.841667,,,,,,,,0.646778,0.664345,-0.259883,-0.269788,-0.009204,0.069728,0.050287,,,,,,,,0.027208,0.071061,0.025086,-0.022293,0.070164,0.019481,-0.032526,0.067954,0.106296
102,0.850000,,,,,,,,0.646697,0.664416,-0.259992,-0.269699,-0.009202,0.069728,0.050287,,,,,,,,0.027208,0.071073,0.025085,-0.022292,0.070155,0.019479,-0.032523,0.067959,0.106302
103,0.858333,,,,,,,,0.646768,0.664354,-0.259924,-0.269747,-0.009202,0.069725,0.050289,,,,,,,,0.027220,0.071056,0.025083,-0.022297,0.070161,0.019483,-0.032531,0.067954,0.106305
104,0.866667,,,,,,,,0.646669,0.664453,-0.259979,-0.269690,-0.009203,0.069732,0.050291,,,,,,,,0.027204,0.071085,0.025090,-0.022291,0.070161,0.019484,-0.032528,0.067959,0.106303
105,0.875000,,,,,,,,0.646754,0.664366,-0.259936,-0.269743,-0.009203,0.069731,0.050289,,,,,,,,0.027215,0.071061,0.025086,-0.022300,0.070165,0.019482,-0.032527,0.067961,0.106300
106,0.883333,,,,,,,,0.646774,0.664356,-0.259941,-0.269714,-0.009201,0.069726,0.050286,,,,,,,,0.027220,0.071060,0.025086,-0.022296,0.070156,0.019476,-0.032527,0.067959,0.106297
107,0.891667,,,,,,,,0.646822,0.664299,-0.259896,-0.269782,-0.009203,0.069734,0.050290,,,,,,,,0.027216,0.071065,0.025088,-0.022302,0.070177,0.019485,-0.032529,0.067970,0.106305
108,0.900000,,,,,,,,0.646793,0.664339,-0.259929,-0.269720,-0.009207,0.069737,0.050290,,,,,,,,0.027213,0.071071,0.025089,-0.022304,0.070167,0.019477,-0.032537,0.067972,0.106304
109,0.908333,,,,,,,,0.646849,0.664296,-0.259886,-0.269735,-0.009209,0.069734,0.050286,,,,,,,,0.027214,0.071058,0.025086,-0.022305,0.070171,0.019474,-0.032540,0.067970,0.106297
110,0.916667,,,,,,,,0.646963,0.664183,-0.259801,-0.269821,-0.009208,0.069728,0.050284,,,,,,,,0.027229,0.071038,0.025076,-0.022312,0.070172,0.019480,-0.032543,0.067967,0.106295
111,0.925000,,,,,,,,0.646979,0.664160,-0.259786,-0.269853,-0.009215,0.069737,0.050288,,,,,,,,0.027211,0.071056,0.025082,-0.022317,0.070187,0.019484,-0.032551,0.067980,0.106305
112,0.933333,,,,,,,,0.646926,0.664216,-0.259809,-0.269820,-0.009216,0.069739,0.050290,,,,,,,,0.027215,0.071060,0.025086,-0.022315,0.070180,0.019484,-0.032549,0.067973,0.106304
113,0.941667,,,,,,,,0.646863,0.664283,-0.259861,-0.269757,-0.009215,0.069738,0.050289,,,,,,,,0.027213,0.071066,0.025083,-0.022312,0.070174,0.019484,-0.032550,0.067974,0.106302
114,0.950000,,,,,,,,0.646867,0.664276,-0.259858,-0.269766,-0.009216,0.069735,0.050288,,,,,,,,0.027210,0.071059,0.025084,-0.022313,0.070174,0.019481,-0.032549,0.067970,0.106301
115,0.958333,,,,,,,,0.646943,0.664209,-0.259847,-0.269761,-0.009218,0.069741,0.050287,,,,,,,,0.027212,0.071058,0.025081,-0.022316,0.070182,0.019484,-0.032556,0.067990,0.106300
116,0.966667,,,,,,,,0.646951,0.664205,-0.259809,-0.269789,-0.009222,0.069747,0.050290,,,,,,,,0.027207,0.071068,0.025084,-0.022320,0.070192,0.019489,-0.032562,0.067987,0.106302
117,0.975000,,,,,,,,0.646848,0.664295,-0.259825,-0.269799,-0.009225,0.069752,0.050292,,,,,,,,0.027195,0.071087,0.025090,-0.022319,0.070195,0.019489,-0.032556,0.067979,0.106302
118,0.983333,,,,,,,,0.646899,0.664252,-0.259850,-0.269758,-0.009228,0.069753,0.050292,,,,,,,,0.027197,0.071071,0.025089,-0.022323,0.070191,0.019486,-0.032565,0.067997,0.106303
119,0.991667,,,,,,,,0.646885,0.664256,-0.259877,-0.269755,-0.009230,0.069752,0.050295,,,,,,,,0.027194,0.071077,0.025091,-0.022326,0.070189,0.019494,-0.032561,0.067990,0.106308
120,1.000000,,,,,,,,0.646849,0.664294,-0.259886,-0.269740,-0.009234,0.069760,0.050300,,,,,,,,0.027186,0.071091,0.025097,-0.022327,0.070199,0.019498,-0.032568,0.068000,0.106310
121,1.008333,,,,,,,,0.646858,0.664274,-0.259810,-0.269839,-0.009234,0.069757,0.050298,,,,,,,,0.027185,0.071081,0.025092,-0.022327,0.070202,0.019498,-0.032562,0.067978,0.106306
122,1.016667,,,,,,,,0.646892,0.664232,-0.259786,-0.269886,-0.009234,0.069754,0.050295,,,,,,,,0.027190,0.071077,0.025087,-0.022334,0.070201,0.019496,-0.032563,0.067984,0.106301
123,1.025000,,,,,,,,0.646843,0.664287,-0.259841,-0.269816,-0.009237,0.069760,0.050298,,,,,,,,0.027180,0.071094,0.025098,-0.022331,0.070202,0.019497,-0.032566,0.067992,0.106308
124,1.033333,,,,,,,,0.646881,0.664246,-0.259845,-0.269820,-0.009237,0.069760,0.050299,,,,,,,,0.027185,0.071080,0.025096,-0.022333,0.070202,0.019499,-0.032561,0.067996,0.106303
125,1.041667,,,,,,,,0.646898,0.664237,-0.259850,-0.269798,-0.009240,0.069764,0.050299,,,,,,,,0.027175,0.071089,0.025101,-0.022334,0.070206,0.019497,-0.032568,0.068005,0.106304
126,1.050000,,,,,,,,0.646814,0.664313,-0.259860,-0.269801,-0.009241,0.069765,0.050300,,,,,,,,0.027173,0.071100,0.025099,-0.022333,0.070205,0.019495,-0.032565,0.067988,0.106310
127,1.058333,,,,,,,,0.646909,0.664215,-0.259790,-0.269883,-0.009239,0.069762,0.050298,,,,,,,,0.027186,0.071076,0.025094,-0.022338,0.070211,0.019498,-0.032564,0.067994,0.106302
128,1.066667,,,,,,,,0.646831,0.664300,-0.259875,-0.269779,-0.009237,0.069760,0.050298,,,,,,,,0.027176,0.071094,0.025098,-0.022325,0.070192,0.019493,-0.032563,0.067991,0.106306
129,1.075000,,,,,,,,0.646771,0.664351,-0.259926,-0.269747,-0.009237,0.069761,0.050298,,,,,,,,0.027175,0.071096,0.025098,-0.022330,0.070196,0.019491,-0.032560,0.067991,0.106309
130,1.083333,,,,,,,,0.646788,0.664330,-0.259903,-0.269780,-0.009240,0.069763,0.050298,,,,,,,,0.027174,0.071096,0.025095,-0.022335,0.070201,0.019495,-0.032565,0.067993,0.106305
131,1.091667,,,,,,,,0.646715,0.664408,-0.259926,-0.269739,-0.009241,0.069760,0.050296,,,,,,,,0.027169,0.071104,0.025098,-0.022329,0.070190,0.019491,-0.032564,0.067980,0.106303
132,1.100000,,,,,,,,0.646707,0.664420,-0.259956,-0.269703,-0.009240,0.069761,0.050298,,,,,,,,0.027174,0.071102,0.025097,-0.022331,0.070192,0.019491,-0.032566,0.067992,0.106310
133,1.108333,,,,,,,,0.646656,0.664467,-0.259956,-0.269708,-0.009238,0.069759,0.050298,,,,,,,,0.027174,0.071110,0.025096,-0.022328,0.070189,0.019493,-0.032562,0.067975,0.106306
134,1.116667,,,,,,,,0.646779,0.664353,-0.259924,-0.269725,-0.009234,0.069753,0.050295,,,,,,,,0.027187,0.071076,0.025090,-0.022324,0.070185,0.019493,-0.032562,0.067990,0.106304
135,1.125000,,,,,,,,0.646757,0.664372,-0.259958,-0.269697,-0.009230,0.069746,0.050293,,,,,,,,0.027184,0.071085,0.025087,-0.022317,0.070173,0.019489,-0.032556,0.067975,0.106303
136,1.133333,,,,,,,,0.646718,0.664420,-0.259988,-0.269645,-0.009229,0.069744,0.050291,,,,,,,,0.027184,0.071083,0.025090,-0.022316,0.070169,0.019479,-0.032559,0.067978,0.106305
137,1.141667,,,,,,,,0.646739,0.664391,-0.259948,-0.269704,-0.009231,0.069750,0.050293,,,,,,,,0.027187,0.071091,0.025087,-0.022326,0.070187,0.019490,-0.032560,0.067981,0.106308
138,1.150000,,,,,,,,0.646830,0.664293,-0.259868,-0.269804,-0.009233,0.069756,0.050294,,,,,,,,0.027190,0.071082,0.025085,-0.022332,0.070199,0.019498,-0.032564,0.067989,0.106304
139,1.158333,,,,,,,,0.646816,0.664310,-0.259835,-0.269828,-0.009233,0.069759,0.050296,,,,,,,,0.027189,0.071096,0.025094,-0.022329,0.070203,0.019490,-0.032560,0.067983,0.106308
140,1.166667,,,,,,,,0.646769,0.664365,-0.259901,-0.269740,-0.009232,0.069759,0.050296,,,,,,,,0.027183,0.071094,0.025093,-0.022320,0.070189,0.019488,-0.032562,0.067990,0.106308
141,1.175000,,,,,,,,0.646744,0.664402,-0.259994,-0.269620,-0.009230,0.069752,0.050295,,,,,,,,0.027184,0.071086,0.025095,-0.022313,0.070171,0.019483,-0.032559,0.067990,0.106307
142,1.183333,,,,,,,,0.646770,0.664370,-0.259952,-0.269679,-0.009228,0.069747,0.050293,,,,,,,,0.027186,0.071079,0.025090,-0.022316,0.070180,0.019487,-0.032556,0.067978,0.106304
143,1.191667,,,,,,,,0.646793,0.664340,-0.259894,-0.269752,-0.009222,0.069742,0.050291,,,,,,,,0.027196,0.071073,0.025086,-0.022309,0.070177,0.019485,-0.032549,0.067969,0.106302
144,1.200000,,,,,,,,0.646772,0.664360,-0.259934,-0.269714,-0.009219,0.069737,0.050289,,,,,,,,0.027196,0.071072,0.025088,-0.022310,0.070166,0.019478,-0.032546,0.067971,0.106303
145,1.208333,,,,,,,,0.646746,0.664388,-0.259960,-0.269684,-0.009221,0.069740,0.050291,,,,,,,,0.027192,0.071080,0.025090,-0.022309,0.070172,0.019483,-0.032550,0.067974,0.106308
146,1.216667,,,,,,,,0.646725,0.664405,-0.259959,-0.269692,-0.009221,0.069742,0.050293,,,,,,,,0.027194,0.071082,0.025092,-0.022312,0.070172,0.019488,-0.032546,0.067971,0.106303
147,1.225000,,,,,,,,0.646757,0.664374,-0.259904,-0.269744,-0.009218,0.069738,0.050293,,,,,,,,0.027197,0.071072,0.025097,-0.022308,0.070174,0.019484,-0.032542,0.067963,0.106302
148,1.233333,,,,,,,,0.646733,0.664399,-0.259923,-0.269723,-0.009215,0.069734,0.050292,,,,,,,,0.027200,0.071074,0.025091,-0.022304,0.070163,0.019483,-0.032540,0.067959,0.106303
149,1.241667,,,,,,,,0.646732,0.664402,-0.259924,-0.269718,-0.009214,0.069733,0.050292,,,,,,,,0.027203,0.071072,0.025094,-0.022308,0.070167,0.019479,-0.032542,0.067960,0.106306
150,1.250000,,,,,,,,0.646756,0.664368,-0.259908,-0.269759,-0.009212,0.069732,0.050290,,,,,,,,0.027207,0.071068,0.025087,-0.022306,0.070168,0.019480,-0.032534,0.067958,0.106304
151,1.258333,,,,,,,,0.646760,0.664345,-0.259859,-0.269851,-0.009211,0.069729,0.050289,,,,,,,,0.027199,0.071066,0.025084,-0.022303,0.070174,0.019483,-0.032530,0.067944,0.106300
152,1.266667,,,,,,,,0.646783,0.664320,-0.259834,-0.269883,-0.009212,0.069731,0.050289,,,,,,,,0.027204,0.071066,0.025090,-0.022311,0.070177,0.019484,-0.032531,0.067954,0.106298
153,1.275000,,,,,,,,0.646760,0.664356,-0.259883,-0.269801,-0.009211,0.069735,0.050291,,,,,,,,0.027207,0.071075,0.025094,-0.022308,0.070171,0.019481,-0.032535,0.067961,0.106305
154,1.283333,,,,,,,,0.646774,0.664344,-0.259877,-0.269804,-0.009212,0.069732,0.050291,,,,,,,,0.027207,0.071063,0.025090,-0.022313,0.070171,0.019482,-0.032535,0.067954,0.106302
155,1.291667,,,,,,,,0.646784,0.664326,-0.259860,-0.269840,-0.009210,0.069730,0.050292,,,,,,,,0.027211,0.071065,0.025093,-0.022311,0.070172,0.019483,-0.032530,0.067952,0.106306
156,1.300000,,,,,,,,0.646862,0.664256,-0.259816,-0.269868,-0.009208,0.069729,0.050289,,,,,,,,0.027220,0.071051,0.025081,-0.022310,0.070177,0.019478,-0.032537,0.067960,0.106302
157,1.308333,,,,,,,,0.646757,0.664360,-0.259842,-0.269839,-0.009209,0.069729,0.050289,,,,,,,,0.027207,0.071079,0.025097,-0.022312,0.070169,0.019481,-0.032529,0.067940,0.106297
158,1.316667,,,,,,,,0.646754,0.664368,-0.259831,-0.269837,-0.009210,0.069730,0.050288,,,,,,,,0.027214,0.071063,0.025084,-0.022309,0.070175,0.019483,-0.032537,0.067952,0.106295
159,1.325000,,,,,,,,0.646859,0.664278,-0.259849,-0.269791,-0.009212,0.069735,0.050289,,,,,,,,0.027213,0.071060,0.025088,-0.022312,0.070175,0.019485,-0.032545,0.067978,0.106302
160,1.333333,,,,,,,,0.646830,0.664309,-0.259851,-0.269781,-0.009214,0.069737,0.050290,,,,,,,,0.027207,0.071072,0.025090,-0.022310,0.070178,0.019481,-0.032543,0.067960,0.106300
161,1.341667,,,,,,,,0.646840,0.664296,-0.259807,-0.269832,-0.009216,0.069740,0.050291,,,,,,,,0.027208,0.071069,0.025087,-0.022314,0.070188,0.019489,-0.032548,0.067969,0.106302
162,1.350000,,,,,,,,0.646778,0.664358,-0.259865,-0.269772,-0.009218,0.069740,0.050290,,,,,,,,0.027202,0.071081,0.025089,-0.022312,0.070172,0.019484,-0.032546,0.067963,0.106297
163,1.358333,,,,,,,,0.646776,0.664354,-0.259826,-0.269827,-0.009219,0.069742,0.050289,,,,,,,,0.027200,0.071078,0.025088,-0.022318,0.070193,0.019486,-0.032546,0.067961,0.106294
164,1.366667,,,,,,,,0.646770,0.664358,-0.259853,-0.269802,-0.009218,0.069742,0.050289,,,,,,,,0.027199,0.071079,0.025091,-0.022310,0.070175,0.019486,-0.032543,0.067967,0.106296
165,1.375000,,,,,,,,0.646721,0.664417,-0.259934,-0.269697,-0.009221,0.069748,0.050291,,,,,,,,0.027192,0.071095,0.025096,-0.022315,0.070183,0.019483,-0.032552,0.067981,0.106300
166,1.383333,,,,,,,,0.646723,0.664419,-0.259922,-0.269699,-0.009225,0.069753,0.050293,,,,,,,,0.027191,0.071093,0.025095,-0.022319,0.070187,0.019485,-0.032555,0.067978,0.106302
167,1.391667,,,,,,,,0.646712,0.664429,-0.259910,-0.269712,-0.009224,0.069751,0.050290,,,,,,,,0.027196,0.071094,0.025088,-0.022315,0.070183,0.019482,-0.032552,0.067972,0.106297
168,1.400000,,,,,,,,0.646803,0.664321,-0.259817,-0.269850,-0.009226,0.069753,0.050292,,,,,,,,0.027193,0.071082,0.025091,-0.022329,0.070207,0.019498,-0.032552,0.067976,0.106300
169,1.408333,,,,,,,,0.646853,0.664273,-0.259814,-0.269852,-0.009224,0.069751,0.050293,,,,,,,,0.027202,0.071077,0.025088,-0.022316,0.070187,0.019486,-0.032550,0.067980,0.106302
170,1.416667,,,,,,,,0.646787,0.664340,-0.259894,-0.269767,-0.009223,0.069751,0.050292,,,,,,,,0.027196,0.071090,0.025089,-0.022322,0.070188,0.019491,-0.032550,0.067981,0.106301
171,1.425000,,,,,,,,0.646763,0.664353,-0.259838,-0.269847,-0.009223,0.069749,0.050291,,,,,,,,0.027194,0.071084,0.025087,-0.022318,0.070195,0.019490,-0.032544,0.067958,0.106294
172,1.433333,,,,,,,,0.646800,0.664316,-0.259806,-0.269880,-0.009221,0.069747,0.050288,,,,,,,,0.027198,0.071080,0.025082,-0.022316,0.070192,0.019486,-0.032546,0.067972,0.106298
173,1.441667,,,,,,,,0.646783,0.664338,-0.259875,-0.269799,-0.009223,0.069750,0.050289,,,,,,,,0.027187,0.071088,0.025089,-0.022316,0.070186,0.019484,-0.032550,0.067978,0.106300
174,1.450000,,,,,,,,0.646801,0.664318,-0.259866,-0.269814,-0.009226,0.069753,0.050290,,,,,,,,0.027189,0.071083,0.025087,-0.022321,0.070198,0.019490,-0.032550,0.067980,0.106297
175,1.458333,,,,,,,,0.646772,0.664347,-0.259879,-0.269801,-0.009226,0.069755,0.050289,,,,,,,,0.027182,0.071096,0.025090,-0.022315,0.070191,0.019486,-0.032547,0.067980,0.106291
176,1.466667,,,,,,,,0.646736,0.664386,-0.259908,-0.269763,-0.009223,0.069752,0.050289,,,,,,,,0.027190,0.071087,0.025090,-0.022312,0.070185,0.019486,-0.032544,0.067974,0.106296
177,1.475000,,,,,,,,0.646765,0.664366,-0.259889,-0.269762,-0.009219,0.069744,0.050285,,,,,,,,0.027199,0.071076,0.025085,-0.022309,0.070178,0.019472,-0.032543,0.067968,0.106290
178,1.483333,,,,,,,,0.646782,0.664347,-0.259859,-0.269796,-0.009218,0.069741,0.050282,,,,,,,,0.027194,0.071077,0.025084,-0.022311,0.070184,0.019482,-0.032542,0.067964,0.106287
179,1.491667,,,,,,,,0.646750,0.664375,-0.259864,-0.269797,-0.009223,0.069748,0.050285,,,,,,,,0.027184,0.071095,0.025090,-0.022316,0.070191,0.019483,-0.032549,0.067974,0.106290
180,1.500000,,,,,,,,0.646775,0.664358,-0.259890,-0.269756,-0.009221,0.069742,0.050285,,,,,,,,0.027196,0.071064,0.025083,-0.022306,0.070169,0.019477,-0.032546,0.067967,0.106296
181,1.508333,,,,,,,,0.646812,0.664323,-0.259896,-0.269747,-0.009219,0.069741,0.050287,,,,,,,,0.027200,0.071079,0.025086,-0.022314,0.070183,0.019489,-0.032549,0.067980,0.106298
182,1.516667,,,,,,,,0.646834,0.664303,-0.259847,-0.269792,-0.009219,0.069744,0.050287,,,,,,,,0.027202,0.071070,0.025083,-0.022311,0.070185,0.019480,-0.032547,0.067969,0.106293
183,1.525000,,,,,,,,0.646781,0.664353,-0.259906,-0.269738,-0.009218,0.069745,0.050285,,,,,,,,0.027193,0.071087,0.025084,-0.022307,0.070175,0.019481,-0.032545,0.067980,0.106292
184,1.533333,,,,,,,,0.646748,0.664382,-0.259922,-0.269731,-0.009215,0.069742,0.050282,,,,,,,,0.027202,0.071075,0.025078,-0.022303,0.070177,0.019475,-0.032539,0.067963,0.106289
185,1.541667,,,,,,,,0.646832,0.664290,-0.259834,-0.269841,-0.009213,0.069736,0.050280,,,,,,,,0.027205,0.071058,0.025076,-0.022310,0.070181,0.019477,-0.032537,0.067962,0.106290
186,1.550000,,,,,,,,0.646873,0.664241,-0.259832,-0.269863,-0.009213,0.069735,0.050280,,,,,,,,0.027209,0.071062,0.025070,-0.022310,0.070178,0.019479,-0.032539,0.067968,0.106292
187,1.558333,,,,,,,,0.646800,0.664321,-0.259853,-0.269822,-0.009212,0.069735,0.050280,,,,,,,,0.027199,0.071074,0.025082,-0.022302,0.070174,0.019479,-0.032537,0.067953,0.106284
188,1.566667,,,,,,,,0.646775,0.664361,-0.259853,-0.269782,-0.009211,0.069734,0.050281,,,,,,,,0.027207,0.071068,0.025084,-0.022300,0.070173,0.019478,-0.032539,0.067962,0.106289
189,1.575000,,,,,,,,0.646768,0.664373,-0.259882,-0.269742,-0.009211,0.069738,0.050283,,,,,,,,0.027204,0.071081,0.025085,-0.022305,0.070176,0.019480,-0.032540,0.067968,0.106288
190,1.583333,,,,,,,,0.646746,0.664393,-0.259907,-0.269724,-0.009212,0.069738,0.050281,,,,,,,,0.027204,0.071074,0.025077,-0.022298,0.070170,0.019474,-0.032540,0.067963,0.106289
191,1.591667,,,,,,,,0.646796,0.664343,-0.259861,-0.269770,-0.009209,0.069735,0.050281,,,,,,,,0.027210,0.071065,0.025081,-0.022301,0.070177,0.019477,-0.032538,0.067962,0.106291
192,1.600000,,,,,,,,0.646827,0.664304,-0.259825,-0.269826,-0.009209,0.069733,0.050280,,,,,,,,0.027212,0.071063,0.025075,-0.022308,0.070174,0.019476,-0.032536,0.067956,0.106286
193,1.608333,,,,,,,,0.646821,0.664320,-0.259843,-0.269782,-0.009210,0.069737,0.050280,,,,,,,,0.027209,0.071074,0.025080,-0.022299,0.070180,0.019476,-0.032546,0.067974,0.106290
194,1.616667,,,,,,,,0.646839,0.664309,-0.259831,-0.269779,-0.009212,0.069738,0.050281,,,,,,,,0.027212,0.071063,0.025078,-0.022308,0.070177,0.019481,-0.032543,0.067962,0.106288
195,1.625000,,,,,,,,0.646858,0.664289,-0.259855,-0.269761,-0.009212,0.069738,0.050283,,,,,,,,0.027211,0.071068,0.025080,-0.022304,0.070176,0.019480,-0.032548,0.067983,0.106299
196,1.633333,,,,,,,,0.646840,0.664308,-0.259871,-0.269740,-0.009214,0.069741,0.050285,,,,,,,,0.027205,0.071072,0.025082,-0.022307,0.070179,0.019485,-0.032547,0.067969,0.106291
197,1.641667,,,,,,,,0.646825,0.664314,-0.259825,-0.269806,-0.009216,0.069739,0.050284,,,,,,,,0.027200,0.071069,0.025084,-0.022310,0.070182,0.019482,-0.032544,0.067962,0.106288
